employee_id,name,nationality,department,job_title,salary,age,years_of_experience,performance_score,manager_rating,attrition,join_date
4008,Thomas Kelly,Jordanian,Legal,Compliance Manager,54657.23,34,2,4.94,3.95,0,2024-04-17
4009,Justin Morris,Pakistani,Sales,Account Manager,9865.63,41,10,2.0,3.61,0,2016-04-23
4010,William Rhodes,Pakistani,Finance,Financial Analyst,30380.99,34,21,1.35,2.88,0,2005-04-29
4011,Veronica Gregory,American,Finance,CFO,16890.93,48,19,2.94,4.91,0,2006-09-10
4012,Kari Bridges,Egyptian,Customer Service,CS Supervisor,17799.67,43,8,4.06,2.82,0,2017-11-23
4013,Jordan Mahoney,Filipino,Management,Director,28521.78,54,2,1.44,2.32,0,2024-01-11
4014,Robert Reilly,Filipino,HR,HR Officer,32248.79,30,4,2.53,1.82,0,2022-02-03
4015,Brandon Estrada,Filipino,Logistics,Supply Chain Analyst,22094.84,30,20,1.77,2.0,0,2006-04-11
4016,Stephanie Romero,Pakistani,HR,HR Director,34266.53,55,10,2.26,3.99,1,2016-05-09
4017,Daniel Smith,Indian,Sales,Account Manager,21261.43,49,1,1.06,2.76,0,2024-12-06
4018,Deborah Kim,Egyptian,Sales,Account Manager,33893.89,52,10,2.75,1.43,0,2015-10-18
4019,Angela Kim,Filipino,Operations,Operations Analyst,29729.9,30,24,2.81,4.52,0,2001-10-04
4020,Karen Zhang,Pakistani,IT,Software Engineer,20556.82,49,19,3.27,4.3,0,2006-11-28
4021,Scott Simon,Pakistani,IT,Data Analyst,39361.61,45,8,3.03,1.82,0,2018-03-24
4022,Roy Clark,Lebanese,Logistics,Supply Chain Analyst,17814.28,55,6,4.95,3.24,0,2019-07-22
4023,William Rasmussen,Lebanese,Management,Director,76860.41,46,12,3.71,2.34,0,2013-05-25
4024,William Ramos,Filipino,Marketing,Digital Marketer,25390.72,40,13,4.99,2.73,0,2013-03-09
4025,James Woodard,British,Finance,CFO,17539.62,45,1,1.68,4.49,0,2024-08-22
4026,Gregory Martinez,American,Logistics,Warehouse Manager,13265.14,53,12,4.56,4.15,0,2013-09-23
4027,Mark Stewart,Filipino,Marketing,Brand Manager,8261.45,41,25,2.5,4.76,0,2000-07-13
4028,Ashley Peterson,Emirati,Customer Service,CS Representative,16381.56,43,5,4.61,3.97,0,2020-05-27
4029,Rebecca Marquez,Egyptian,Sales,Account Manager,9531.69,52,22,4.6,1.13,0,2004-01-21
4030,Terri Newman,Lebanese,Legal,Legal Counsel,40281.44,28,2,2.65,1.89,0,2023-09-12
4031,Deborah Welch,American,IT,Data Analyst,39575.99,46,22,4.54,2.4,0,2004-02-23
4032,Nathan Jensen,Jordanian,Sales,Sales Manager,12913.01,54,21,3.85,3.67,1,2005-03-20
4033,Michael Austin,British,Customer Service,CS Manager,18486.7,43,22,4.68,4.84,0,2003-10-20
4034,Lisa Figueroa,British,Logistics,Logistics Coordinator,13645.58,51,3,1.44,2.3,0,2022-06-07
4035,Jamie Morrison,Filipino,Legal,Compliance Manager,35185.51,59,14,4.57,4.92,0,2011-10-19
4036,Daniel Pham,Indian,Sales,Sales Executive,28094.48,43,14,3.27,2.48,1,2011-10-23
4037,Charlotte Howell,Indian,Operations,Coordinator,20088.3,48,7,4.94,1.75,0,2018-11-11
4038,Michael Anderson,British,IT,IT Manager,25191.99,47,12,1.27,1.51,0,2013-06-27
4039,Elizabeth Herman MD,Jordanian,Sales,Account Manager,34703.72,46,18,3.32,3.21,0,2007-08-04
4040,Erica Massey,American,Management,Team Lead,63069.18,27,14,3.29,4.72,1,2012-02-29
4041,James Knight,Lebanese,Sales,Account Manager,13760.57,58,23,4.5,4.96,1,2002-11-28
4042,Mark Smith,Lebanese,HR,HR Officer,14012.31,37,14,1.02,1.48,1,2011-10-27
4043,Maria Vincent,Filipino,HR,HR Director,17932.69,28,16,4.01,1.36,0,2009-10-17
4044,Ryan Wolf,Pakistani,Finance,Accountant,21424.37,44,17,1.9,2.55,0,2009-03-07
4045,Kelly Velasquez,Bangladeshi,Finance,CFO,14976.84,48,14,2.88,3.56,0,2011-10-02
4046,Joel Simmons,Emirati,Management,Team Lead,33806.53,60,24,3.08,4.2,1,2001-12-23
4047,James Novak,Pakistani,Operations,Coordinator,9824.33,35,24,1.07,4.01,1,2001-08-29
4048,Matthew Weaver,Bangladeshi,Customer Service,CS Supervisor,17973.1,46,10,1.83,4.18,1,2016-01-24
4049,Dana Bailey,British,HR,Recruiter,22590.1,31,4,1.05,1.97,0,2022-05-18
4050,Jill Moyer,Indian,Logistics,Warehouse Manager,27669.3,30,22,3.65,3.25,0,2003-06-26
4051,Amber Silva,Emirati,HR,HR Manager,25364.12,32,4,3.01,1.31,0,2021-07-15
4052,Rita House,Pakistani,Legal,Legal Counsel,27322.2,36,14,2.57,3.88,0,2011-09-19
4053,Julie Miller,Emirati,HR,HR Manager,13895.37,48,21,4.81,2.31,0,2004-12-02
4054,Matthew Fletcher,Filipino,Operations,Operations Manager,17792.05,25,22,3.87,3.67,0,2004-05-08
4055,Alexa Flowers,Egyptian,Marketing,Digital Marketer,16661.01,34,7,3.67,1.43,1,2018-05-22
4056,Gary Deleon,Lebanese,Marketing,Digital Marketer,30671.87,50,5,4.81,2.32,0,2021-03-30
4057,Courtney Leblanc,American,Marketing,Marketing Executive,29772.16,37,2,1.22,2.61,0,2024-04-17
4058,James Mendez,Jordanian,IT,Software Engineer,44183.06,47,23,2.32,2.14,0,2002-12-26
4059,Dr. Nicholas Richardson,Emirati,Logistics,Warehouse Manager,9519.42,60,12,4.82,1.95,0,2014-02-24
4060,Todd Terrell,Filipino,HR,HR Director,10382.51,59,11,2.87,2.99,1,2015-04-06
4061,Penny Walton,Pakistani,HR,HR Director,30999.32,50,14,2.66,2.39,0,2012-02-26
4062,Amanda Rivera,Lebanese,HR,Recruiter,25354.34,39,19,3.83,3.25,0,2007-03-17
4063,Mr. Michael Williams,American,Logistics,Supply Chain Analyst,18768.83,40,9,1.76,4.41,0,2016-12-08
4064,Justin Tapia,Bangladeshi,Legal,Legal Officer,13457.09,37,13,4.67,3.14,0,2012-07-05
4065,Mark Valencia,Jordanian,Finance,Accountant,41107.34,27,23,3.79,3.38,0,2002-10-09
4066,Kelly Brown,Emirati,IT,Software Engineer,32137.15,45,7,4.84,4.03,0,2018-11-05
4067,Cynthia Bender,Bangladeshi,Management,General Manager,33510.5,31,25,3.55,1.12,1,2000-08-10
4068,Tracey Mcdonald,Pakistani,Legal,Legal Officer,41746.3,53,2,3.14,4.98,0,2024-05-18
4069,Jessica Gardner,Lebanese,Operations,Coordinator,23086.95,57,21,4.76,1.4,1,2005-05-18
4070,Molly Murphy,American,Legal,Legal Officer,48359.22,49,13,4.91,2.77,0,2013-02-08
4071,Wendy Norris,American,Sales,Account Manager,15257.29,36,25,4.95,2.5,0,2001-05-24
4072,Lauren White,Filipino,HR,HR Director,24609.94,22,19,2.39,3.64,0,2006-12-28
4073,Michelle Walton,British,Customer Service,CS Supervisor,5509.51,38,16,2.56,2.8,0,2010-04-14
4074,Kaitlyn Johnston,American,Management,General Manager,53372.33,43,1,2.08,2.7,0,2024-08-19
4075,Alexandra Hendrix,Filipino,Finance,Financial Analyst,21090.11,54,25,2.72,1.5,0,2000-12-06
4076,Carol Lopez,Jordanian,IT,Software Engineer,41832.97,49,19,4.36,2.68,0,2006-09-12
4077,Christopher Smith,Indian,Finance,Finance Manager,20127.83,25,19,2.22,4.4,0,2006-11-07
4078,Jennifer Patrick,Emirati,Management,VP,64956.82,22,15,1.16,1.28,0,2011-04-24
4079,Mark Garcia,Egyptian,Operations,Coordinator,18155.23,42,17,2.03,2.76,0,2009-01-24
4080,Joseph Ford,Jordanian,Customer Service,CS Manager,8660.17,47,10,4.01,1.93,0,2016-05-04
4081,Alec Wood,Jordanian,Sales,Sales Executive,13952.04,58,4,3.12,4.79,0,2022-04-15
4082,Austin Pierce,Egyptian,IT,IT Support,17246.24,22,4,2.4,1.5,0,2021-06-27
4083,Tammy Brennan,Lebanese,Marketing,Brand Manager,8897.39,27,21,4.87,3.33,1,2004-11-24
4084,Melinda Salas,Lebanese,Finance,Financial Analyst,18870.85,58,19,2.13,4.3,1,2006-10-06
4085,Nicholas Murphy,British,Operations,Operations Manager,24518.4,37,25,3.23,3.84,0,2000-09-27
4086,Sarah Bell,Filipino,Finance,Finance Manager,22327.97,32,21,4.37,3.09,0,2005-04-17
4087,Daniel Humphrey,Filipino,Finance,Financial Analyst,15860.74,52,21,3.2,3.14,1,2004-06-15
4088,Alexis Cunningham,Lebanese,Logistics,Warehouse Manager,17231.74,48,4,1.96,3.76,0,2022-02-04
4089,Shelly Ortiz,American,Customer Service,CS Representative,5127.85,46,23,4.01,1.97,1,2003-05-22
4090,Kathryn Roberson,Indian,Marketing,Brand Manager,22658.73,57,10,2.3,1.89,0,2016-03-28
4091,Joe Wallace,Lebanese,Logistics,Logistics Coordinator,7242.57,50,14,4.32,2.62,0,2012-04-15
4092,Denise Bailey,Bangladeshi,Logistics,Supply Chain Analyst,19349.05,24,18,4.5,1.24,1,2007-10-08
4093,Jessica Mccann,British,Sales,Sales Manager,18798.22,33,2,1.95,4.34,1,2024-05-12
4094,Jasmine Price,Pakistani,Customer Service,CS Supervisor,12232.62,60,17,4.49,1.68,0,2008-09-23
4095,Nathan Pitts,American,Marketing,Brand Manager,28018.18,51,11,1.26,4.69,1,2014-10-21
4096,Christopher Peterson,American,Marketing,Digital Marketer,26442.75,41,4,2.27,2.81,0,2021-11-19
4097,Sarah Hebert,Lebanese,Sales,Account Manager,29371.45,55,10,3.13,4.93,0,2015-10-19
4098,Jessica Paul,Bangladeshi,Finance,CFO,12162.57,55,23,2.46,1.42,0,2003-03-28
4099,Cindy Sanchez,British,Customer Service,CS Supervisor,16810.2,56,8,4.46,1.3,0,2017-12-25
4100,Marcus Perkins,Jordanian,Finance,Accountant,21625.97,48,21,4.0,4.39,0,2004-07-16
4101,Brandon White,Emirati,Logistics,Logistics Coordinator,10609.41,26,24,4.44,1.89,1,2001-05-30
4102,Mary Green,British,Customer Service,CS Representative,12637.18,49,11,1.21,4.69,1,2014-11-26
4103,Danielle Gordon,Pakistani,Operations,Operations Manager,24658.22,58,7,1.6,2.2,0,2018-11-17
4104,Kimberly Malone,Jordanian,Marketing,Digital Marketer,8500.7,26,15,2.27,4.52,1,2010-09-24
4105,Kelly Frank,Pakistani,IT,IT Manager,16887.52,56,13,1.03,3.56,0,2013-01-04
4106,Jason Combs,Jordanian,HR,HR Director,10082.85,55,13,3.99,2.56,1,2012-06-03
4107,Roy Tran,American,Management,Team Lead,77307.92,38,15,2.93,3.89,0,2011-02-01
4108,Thomas Harding,Pakistani,Operations,Operations Manager,19356.22,39,22,2.88,4.03,0,2003-06-03
4109,Carl Ryan,Egyptian,Logistics,Logistics Coordinator,18557.55,34,4,4.67,4.19,0,2021-07-31
4110,James Sullivan,Pakistani,IT,Data Analyst,18139.73,54,23,4.01,1.0,0,2002-11-05
4111,Daniel Ramirez,Indian,Operations,Coordinator,19914.37,28,22,4.65,2.44,0,2004-01-02
4112,Paul Sanders,Emirati,Management,General Manager,35689.34,55,6,4.55,4.67,1,2020-05-18
4113,Christine Hall,Filipino,Marketing,Brand Manager,13290.42,34,13,4.62,1.63,1,2012-09-20
4114,Peter Romero,American,Sales,Sales Executive,7299.36,50,20,3.32,4.02,0,2005-11-20
4115,Karla Wright,Emirati,Legal,Legal Counsel,36289.6,49,17,3.62,1.37,1,2008-11-16
4116,Courtney Foster,Filipino,Legal,Compliance Manager,48269.53,48,6,4.63,2.25,0,2019-07-04
4117,Linda Allen,Lebanese,Customer Service,CS Representative,5758.08,55,13,4.3,4.77,1,2013-05-11
4118,Terri Garrett,Filipino,Marketing,Brand Manager,19302.14,55,18,3.39,3.6,0,2007-09-26
4119,Brittany Murphy,American,Operations,Operations Analyst,15519.02,37,3,1.07,3.22,0,2023-03-28
4120,Gabriel Reynolds,Lebanese,Legal,Legal Officer,33136.73,22,5,1.94,1.83,0,2020-12-11
4121,Tracy Cooper,Egyptian,Logistics,Warehouse Manager,23223.57,53,10,2.13,1.32,1,2016-01-19
4122,Michael Hines,Filipino,Operations,Operations Manager,6829.67,28,22,1.24,4.8,1,2003-10-26
4123,Michael Estrada,Egyptian,Legal,Legal Officer,54312.97,31,6,3.1,2.45,0,2020-04-12
4124,Miranda Underwood,Emirati,Logistics,Warehouse Manager,13288.39,46,21,1.61,4.58,0,2005-03-31
4125,William Morris,Emirati,Sales,Sales Executive,21090.65,24,17,2.53,4.93,0,2009-04-30
4126,Joe Robertson,Bangladeshi,Legal,Legal Officer,23328.74,59,1,1.07,1.42,1,2024-06-15
4127,Amber Becker,Emirati,Logistics,Supply Chain Analyst,19733.71,46,21,4.56,1.54,0,2005-04-16
4128,Joel Morgan,Pakistani,Legal,Legal Officer,32122.29,56,21,2.15,4.95,0,2005-01-30
4129,Manuel Lewis,Lebanese,Legal,Legal Officer,12519.02,33,12,4.64,2.1,0,2013-08-26
4130,Charles Hernandez,American,Marketing,Marketing Executive,27791.0,22,9,2.84,4.2,0,2017-05-13
4131,John Morgan,Emirati,Management,VP,39366.06,32,17,1.98,3.64,0,2008-06-29
4132,Shannon Johnson,American,Legal,Legal Officer,14242.87,56,15,2.36,4.72,0,2011-03-21
4133,Erica Briggs,Jordanian,Sales,Account Manager,25972.06,42,15,2.43,3.94,1,2010-08-07
4134,Michelle Knox,Jordanian,IT,Software Engineer,39903.46,59,10,1.71,1.02,0,2015-09-04
4135,Patricia West,American,Marketing,Brand Manager,12067.93,54,21,3.35,5.0,0,2005-03-28
4136,Robert Williams,Bangladeshi,Logistics,Logistics Coordinator,8644.36,32,1,2.67,2.72,1,2025-04-25
4137,Ronald Payne,Egyptian,Customer Service,CS Representative,8419.6,30,24,2.11,4.67,1,2001-07-21
4138,Holly Wolf,Lebanese,Finance,CFO,38278.42,32,8,2.46,3.97,1,2018-01-12
4139,Karen Chavez,Filipino,IT,IT Manager,32007.31,54,8,4.84,2.18,0,2017-06-07
4140,Amber Blair,Bangladeshi,Legal,Legal Counsel,21560.08,60,12,3.34,2.06,0,2013-08-07
4141,Gina Carlson,Jordanian,Logistics,Supply Chain Analyst,10203.7,23,1,3.09,3.56,0,2024-12-22
4142,Jeremy Woodard,Egyptian,Operations,Coordinator,20178.79,24,5,3.06,4.25,0,2021-04-20
4143,Theresa Richards,Filipino,Logistics,Supply Chain Analyst,20537.4,43,16,3.34,4.35,1,2010-03-19
4144,Harry Kent,Filipino,Customer Service,CS Manager,6571.59,25,6,2.93,2.16,0,2019-06-01
4145,Alyssa Lewis,Filipino,HR,Recruiter,9008.23,29,23,2.94,2.01,0,2003-05-09
4146,Misty Beck,American,Marketing,Marketing Executive,21780.45,54,13,3.75,4.66,0,2012-12-04
4147,Jose Adams,Filipino,Customer Service,CS Supervisor,16711.0,60,10,2.51,2.51,1,2016-03-12
4148,Suzanne Wyatt,Emirati,Legal,Legal Counsel,12612.29,40,24,4.4,4.18,1,2002-03-10
4149,Linda Anderson,Pakistani,HR,Recruiter,7044.02,49,18,3.07,1.84,0,2007-11-22
4150,Lisa Foster,Lebanese,Finance,Finance Manager,15989.97,37,10,4.09,1.47,1,2015-10-31
4151,Tanner Jordan,Filipino,Customer Service,CS Manager,10602.01,49,15,2.67,2.16,0,2011-04-26
4152,Tina Clark,Jordanian,HR,HR Officer,12496.36,52,14,3.09,2.84,1,2011-06-25
4153,Hayden Smith,Filipino,Operations,Coordinator,11858.51,46,11,4.55,1.63,0,2014-08-31
4154,Timothy Gomez,Emirati,Operations,Coordinator,11020.63,44,1,1.96,2.47,0,2024-10-27
4155,Debbie Hansen,Emirati,Logistics,Logistics Coordinator,10140.53,60,12,4.22,4.35,0,2013-12-24
4156,Belinda George,Egyptian,HR,HR Director,24343.24,60,9,2.96,3.88,0,2016-12-03
4157,Scott Bowen,Emirati,Operations,Coordinator,26866.28,50,22,4.42,1.15,0,2003-07-13
4158,Jennifer Diaz,Lebanese,Legal,Compliance Manager,34030.42,60,15,2.24,4.29,0,2010-12-01
4159,Andrew Reyes,Egyptian,Customer Service,CS Representative,14143.98,28,8,4.12,1.13,1,2017-06-03
4160,Brittany Young,Jordanian,Marketing,Digital Marketer,12756.63,47,16,3.17,4.4,0,2010-04-26
4161,Gary Cook,Filipino,Finance,Financial Analyst,37983.25,53,10,4.87,2.26,0,2015-12-30
4162,Lori Smith,American,Customer Service,CS Representative,18678.61,28,23,4.59,3.01,0,2002-10-03
4163,Christopher Nelson,Egyptian,Legal,Legal Officer,36468.71,46,19,2.28,2.85,1,2007-01-17
4164,Kyle Rivera,Indian,HR,HR Manager,14383.33,43,2,2.76,3.22,0,2023-10-01
4165,John Hernandez,Indian,Legal,Legal Officer,46414.76,32,11,3.2,1.27,0,2014-07-25
4166,Whitney Cunningham,Lebanese,Customer Service,CS Representative,13433.19,56,25,3.04,4.65,0,2000-08-02
4167,Kelsey Cunningham,Bangladeshi,Management,Director,16679.15,55,13,2.17,3.88,1,2012-08-08
4168,David Garcia,Filipino,Operations,Operations Analyst,23118.29,25,15,3.82,2.11,0,2010-10-21
4169,Brandi Price,Lebanese,Logistics,Supply Chain Analyst,14105.02,47,11,4.88,1.09,0,2014-10-11
4170,Meghan Johnson,Emirati,Sales,Sales Manager,30429.55,28,18,2.08,2.22,1,2008-01-04
4171,Anthony Strickland,Egyptian,Marketing,Marketing Executive,8263.8,37,14,4.1,4.98,1,2011-10-18
4172,John Walker,Jordanian,Customer Service,CS Manager,19877.77,53,25,1.64,2.64,0,2001-02-23
4173,Peter Hayes,American,Marketing,Digital Marketer,29176.82,31,24,2.81,1.82,0,2001-07-27
4174,Adam Gray,Filipino,Management,VP,73248.42,45,5,1.46,4.41,0,2020-09-16
4175,Hannah Murray,American,Legal,Legal Counsel,47080.44,42,21,4.97,2.78,0,2004-09-05
4176,Dr. Troy Bradley,Pakistani,Operations,Operations Manager,17623.56,26,22,4.64,4.36,0,2003-07-28
4177,Karen Parker,Emirati,Management,Team Lead,66746.17,53,2,2.84,3.23,0,2023-10-26
4178,Anthony Camacho,Emirati,Customer Service,CS Representative,18925.8,23,10,2.03,4.85,1,2015-11-09
4179,Jeffrey Prince,Pakistani,Sales,Sales Manager,13632.28,28,4,2.64,2.59,0,2021-11-20
4180,Christopher Barker,American,Finance,Financial Analyst,12088.47,31,15,4.53,3.3,0,2010-06-04
4181,Anna Holmes,American,Customer Service,CS Representative,8194.86,42,14,1.04,4.49,0,2012-02-20
4182,Robert Daugherty,American,Management,VP,54486.82,23,24,3.75,1.84,0,2002-04-03
4183,Travis Salinas,Egyptian,Customer Service,CS Representative,7032.4,32,13,4.39,2.75,1,2012-11-24
4184,Andrew Lopez,Egyptian,HR,HR Director,24929.79,36,13,3.3,2.27,0,2012-10-18
4185,Taylor Franco,Emirati,IT,IT Support,26160.21,40,11,2.54,2.87,0,2015-03-02
4186,Brandon Williams,Pakistani,Legal,Compliance Manager,10964.91,28,20,2.28,4.18,1,2005-06-18
4187,Amy Wilkinson,Emirati,HR,HR Director,14206.26,52,8,1.91,4.46,1,2017-06-10
4188,Jamie Logan,Pakistani,Legal,Compliance Manager,29594.21,42,15,2.15,1.02,1,2010-07-01
4189,Dominic Reeves,Bangladeshi,IT,IT Support,48837.03,29,21,3.77,2.65,0,2005-01-30
4190,Vincent Morris,Filipino,IT,Software Engineer,39561.98,26,17,2.87,3.66,0,2009-04-18
4191,Scott Wolf,Jordanian,Marketing,Brand Manager,13281.84,29,15,1.89,4.1,1,2010-08-10
4192,Carol Lindsey,Emirati,Sales,Account Manager,17964.2,45,12,1.53,1.44,1,2013-10-08
4193,Kimberly Tanner,Emirati,Marketing,Digital Marketer,17231.1,53,22,1.03,4.86,1,2003-11-14
4194,Mrs. Jody Davis DDS,Lebanese,Legal,Legal Counsel,32172.04,39,18,2.16,1.51,1,2007-06-13
4195,Daniel Thompson,British,Logistics,Logistics Coordinator,15548.42,33,19,4.73,2.27,0,2007-03-07
4196,Justin Atkins,Indian,Marketing,Brand Manager,7698.76,46,14,3.59,2.34,1,2011-11-16
4197,Joyce Ferguson,Egyptian,Management,Director,44037.84,45,25,1.3,3.34,0,2000-08-31
4198,Jessica White,Bangladeshi,Operations,Coordinator,26042.66,33,3,2.82,1.79,0,2023-01-11
4199,Teresa Perez,British,Finance,Financial Analyst,10447.08,53,22,2.69,1.64,1,2004-01-07
4200,Kayla Garcia,Bangladeshi,Legal,Legal Officer,40745.94,26,9,2.28,4.75,0,2016-10-12
4201,Jordan Miller,Jordanian,IT,Software Engineer,14227.76,38,5,4.61,4.1,1,2020-06-07
4202,Jason Bowers,Jordanian,Finance,Finance Manager,17981.55,28,4,1.67,3.88,1,2021-08-07
4203,April Hall,Jordanian,Finance,Financial Analyst,39082.63,60,25,4.52,3.63,0,2000-12-21
4204,Christopher Simpson,Jordanian,IT,Software Engineer,30128.38,53,13,4.02,3.41,1,2013-05-14
4205,Raymond Lee,Emirati,Marketing,Digital Marketer,22171.52,59,17,3.43,1.05,0,2008-09-04
4206,John Lewis,Jordanian,HR,HR Officer,7450.21,35,9,2.13,4.36,1,2017-05-03
4207,Destiny Fischer,British,Finance,Financial Analyst,21936.23,36,11,2.37,3.57,0,2014-06-19
4208,Debra Snyder MD,Emirati,IT,IT Support,40893.63,26,4,1.39,3.81,0,2021-10-17
4209,Alexis Smith,Pakistani,HR,HR Officer,32552.52,40,6,4.62,4.85,0,2020-01-08
4210,Travis Leach,Emirati,IT,IT Manager,37102.3,44,23,3.26,4.46,0,2003-03-04
4211,Christian Clay,Lebanese,Sales,Sales Executive,23805.19,57,20,4.13,2.05,0,2005-12-10
4212,Susan Rivera,British,IT,Data Analyst,9184.49,59,13,1.59,1.98,1,2013-01-09
4213,Alison Williams,Indian,Legal,Legal Officer,25927.82,29,22,4.04,2.56,0,2003-09-04
4214,Rachel Reid,British,Finance,Finance Manager,44259.02,44,10,4.4,2.21,0,2015-08-03
4215,Sara Jacobs,Bangladeshi,HR,HR Manager,14578.76,24,13,3.11,1.58,0,2012-08-06
4216,Laura Johnston,American,IT,IT Manager,14210.2,36,25,1.09,4.98,0,2000-08-15
4217,Michele Luna,Bangladeshi,Sales,Sales Manager,37256.18,48,4,1.39,1.87,0,2021-11-14
4218,Robert Wallace,Filipino,Sales,Account Manager,24954.9,29,11,3.02,1.05,0,2014-09-05
4219,Erik Hunter,Pakistani,Operations,Coordinator,27228.29,24,10,3.07,2.48,0,2015-12-30
4220,John Patel,British,Customer Service,CS Manager,12956.01,58,17,3.18,3.04,0,2009-05-15
4221,Timothy Sexton,American,Legal,Compliance Manager,27140.07,34,12,1.71,3.66,0,2014-03-10
4222,Alexandra Jones,Egyptian,IT,Software Engineer,18839.7,56,5,1.94,4.22,1,2021-01-21
4223,Jeremy Adams,American,Logistics,Warehouse Manager,19486.48,60,7,3.81,5.0,0,2018-06-29
4224,Allen Lucas,Indian,Finance,Financial Analyst,41488.15,30,6,4.58,1.07,0,2019-09-08
4225,Robert Noble,Lebanese,Legal,Compliance Manager,35381.28,45,5,4.47,1.07,0,2020-06-15
4226,Kathryn Santana,Egyptian,Sales,Account Manager,14365.92,45,15,3.67,2.11,0,2010-06-28
4227,Nicole Stevens,British,Operations,Coordinator,7757.36,35,20,1.75,1.95,0,2005-08-26
4228,John Gallagher,American,Legal,Compliance Manager,48553.53,25,15,4.55,2.69,0,2011-01-11
4229,Scott Pena,Filipino,IT,Data Analyst,11121.34,28,25,1.32,4.49,1,2000-08-15
4230,Mrs. Amanda Caldwell,American,Operations,Operations Manager,17238.6,57,24,1.69,1.07,1,2001-08-18
4231,Lisa Thomas,Pakistani,Customer Service,CS Supervisor,16294.03,36,20,1.75,4.73,0,2006-03-12
4232,Jose Lopez,American,Operations,Operations Manager,11423.44,30,19,1.54,1.51,0,2006-09-13
4233,Joanna Lawrence,Jordanian,IT,Data Analyst,27703.7,45,15,2.78,2.36,1,2011-03-29
4234,Kyle Hogan,British,IT,IT Support,13092.11,40,3,3.11,2.73,1,2022-05-20
4235,Andrew Carroll,Egyptian,Logistics,Logistics Coordinator,18813.59,47,8,3.85,3.14,0,2017-09-04
4236,Amanda Torres,Jordanian,Finance,Accountant,35678.93,40,25,2.85,4.6,0,2000-07-28
4237,Walter Jimenez,Lebanese,Marketing,Digital Marketer,21083.12,60,22,2.24,4.01,1,2003-11-09
4238,Grant Chavez,Bangladeshi,Operations,Operations Manager,20153.83,55,22,2.36,1.52,0,2004-03-08
4239,Christopher Manning,American,Legal,Legal Counsel,48347.83,52,3,3.37,2.16,0,2022-10-04
4240,Kristina Mitchell,Filipino,HR,Recruiter,34822.6,58,17,3.07,2.74,0,2009-04-12
4241,Michael Martinez,Indian,Management,Director,33887.46,42,23,4.91,3.34,0,2003-04-21
4242,Anne Guzman,Filipino,Customer Service,CS Supervisor,8444.85,43,6,4.84,1.21,0,2019-09-27
4243,Regina Rasmussen,Bangladeshi,Customer Service,CS Supervisor,11337.8,47,19,3.7,3.02,0,2006-11-10
4244,Steven Davis,Pakistani,Management,General Manager,72060.82,51,20,3.28,3.83,0,2005-07-04
4245,David Mercer,Jordanian,Finance,CFO,28355.2,29,2,1.09,1.12,0,2024-02-17
4246,Matthew Diaz,Indian,Legal,Compliance Manager,12596.89,33,20,2.28,2.29,1,2005-11-30
4247,Carly Perez,Emirati,Management,Team Lead,64059.11,24,25,3.26,2.59,1,2000-06-01
4248,Jennifer Phillips,Pakistani,Finance,CFO,17811.26,44,23,3.06,2.93,1,2003-03-05
4249,Jaime Woods,Jordanian,Sales,Sales Executive,29844.72,47,24,2.69,3.82,1,2001-12-23
4250,Jenny Welch,Filipino,Finance,Finance Manager,12253.78,29,12,3.35,1.62,1,2014-02-18
4251,Tony Anderson,American,Operations,Operations Manager,28632.18,42,25,1.93,2.73,0,2000-10-07
4252,Christine Garcia,Bangladeshi,Customer Service,CS Representative,8760.36,30,7,2.55,4.33,1,2018-09-16
4253,Jennifer Moreno,Emirati,Operations,Operations Manager,7670.37,41,22,3.84,3.36,0,2004-01-13
4254,Luke Gordon,Lebanese,Customer Service,CS Manager,14443.22,33,3,4.47,1.12,0,2023-04-06
